frame,mean_iou,iou_v0,iou_v1,iou_v2,iou_v3,iou_v4,iou_v5
11130,0.688,0.6297,0.6495,0.6231,0.7544,0.825,0.6465
11135,0.7297,0.6441,0.6795,0.6262,0.8577,0.9019,0.6685
11140,0.7311,0.6295,0.6538,0.6595,0.8895,0.876,0.6782
11145,0.7196,0.6102,0.6587,0.626,0.8953,0.8568,0.6706
11150,0.7103,0.6167,0.6476,0.6058,0.878,0.8425,0.6711
11155,0.7351,0.643,0.6811,0.6585,0.8713,0.8655,0.6913
11160,0.7246,0.6336,0.6609,0.674,0.8566,0.8555,0.6672
11165,0.705,0.6155,0.6386,0.6466,0.8276,0.8616,0.64
11170,0.6978,0.6172,0.6428,0.643,0.8021,0.8476,0.6339
11175,0.6907,0.6061,0.6363,0.6447,0.7879,0.85,0.6188
11180,0.7123,0.6203,0.6366,0.6827,0.8251,0.8996,0.6096
11185,0.6971,0.6327,0.6382,0.6602,0.8156,0.8349,0.6009
11190,0.6905,0.6298,0.6285,0.6399,0.8237,0.8198,0.6012
11195,0.6806,0.6335,0.6267,0.6212,0.8195,0.7854,0.5973
11200,0.6887,0.6387,0.6438,0.6376,0.8009,0.823,0.5881
11205,0.6626,0.6372,0.6228,0.6079,0.7904,0.7707,0.5469
11210,0.618,0.6195,0.5977,0.5609,0.7245,0.6997,0.5057
11215,0.5908,0.572,0.5501,0.5586,0.6819,0.6659,0.516
11220,0.5658,0.5035,0.472,0.5434,0.6606,0.7237,0.4918
11225,0.5376,0.5129,0.4437,0.495,0.6306,0.6634,0.4803
11230,0.5337,0.5452,0.4491,0.4713,0.6226,0.6283,0.4857
11235,0.5053,0.5107,0.4484,0.4514,0.6078,0.5885,0.4251
11240,0.5107,0.5477,0.4473,0.4514,0.609,0.5619,0.4467
11245,0.5166,0.5831,0.4615,0.4638,0.5721,0.5693,0.4498
11250,0.5324,0.6406,0.4719,0.467,0.5875,0.5661,0.4609
11255,0.5401,0.6422,0.4908,0.4573,0.608,0.5647,0.4777
11260,0.5185,0.6406,0.4871,0.4297,0.5372,0.5721,0.4445
11265,0.5069,0.6025,0.5034,0.4474,0.5358,0.5326,0.4195
11270,0.5033,0.5953,0.5222,0.4569,0.5379,0.5101,0.3974
11275,0.5053,0.5875,0.5339,0.4561,0.5417,0.5049,0.4075
11280,0.5284,0.6175,0.5673,0.4925,0.5517,0.5219,0.4193
11285,0.537,0.623,0.5961,0.504,0.541,0.523,0.435
11290,0.542,0.6315,0.6141,0.5014,0.5493,0.504,0.4517
11295,0.5288,0.5791,0.6018,0.4968,0.5831,0.4841,0.4276
11300,0.5289,0.5844,0.5974,0.5155,0.5547,0.5165,0.4051
11305,0.5254,0.5799,0.5967,0.5025,0.5591,0.5163,0.3977
11310,0.5141,0.563,0.5876,0.4771,0.5615,0.5015,0.394
11315,0.505,0.5646,0.5724,0.4678,0.554,0.4816,0.3893
11320,0.4989,0.5414,0.561,0.4822,0.5467,0.4757,0.3867
11325,0.4914,0.55,0.543,0.4636,0.5167,0.4943,0.3806
11330,0.4893,0.5489,0.534,0.4795,0.4829,0.5005,0.3897
11335,0.5062,0.5449,0.5555,0.5113,0.483,0.51,0.4327
11340,0.5248,0.5479,0.5862,0.5616,0.4702,0.5065,0.4766
11345,0.5074,0.5226,0.5341,0.5798,0.4104,0.4871,0.5103
11350,0.5133,0.5605,0.4956,0.579,0.4,0.5108,0.534
11355,0.5506,0.6138,0.5259,0.6333,0.4332,0.5517,0.5456
11360,0.5983,0.6547,0.5809,0.6816,0.5041,0.5859,0.5827
11365,0.5776,0.6089,0.5338,0.6713,0.4371,0.5787,0.6361
11370,0.5987,0.6279,0.5391,0.7281,0.4565,0.5879,0.653
11375,0.6087,0.6029,0.5126,0.722,0.5079,0.6422,0.6645
11380,0.658,0.6173,0.5487,0.7415,0.6827,0.7586,0.5995
11385,0.608,0.5693,0.5158,0.7011,0.5836,0.7655,0.5126
11390,0.5988,0.545,0.51,0.6713,0.5629,0.7867,0.517
11395,0.607,0.5482,0.5278,0.6548,0.6064,0.7793,0.5252
11400,0.6586,0.6053,0.5579,0.7237,0.6655,0.7978,0.6015
11405,0.6341,0.6134,0.4835,0.6784,0.5772,0.8397,0.6121
11410,0.6187,0.5906,0.4648,0.6717,0.6,0.8048,0.5804
11415,0.6746,0.6174,0.5505,0.7239,0.745,0.8308,0.5797
11420,0.7253,0.6658,0.5966,0.7584,0.8349,0.8603,0.6359
11425,0.708,0.6389,0.5863,0.738,0.8036,0.8371,0.6444
11430,0.7177,0.6416,0.6333,0.7225,0.8644,0.8144,0.63
11435,0.7196,0.6412,0.6268,0.7188,0.8621,0.8253,0.6432
11440,0.7203,0.6538,0.5884,0.7161,0.8483,0.8276,0.6873
11445,0.7103,0.6487,0.5915,0.7025,0.8206,0.8205,0.678
11450,0.7212,0.6596,0.62,0.719,0.8341,0.8129,0.6817
11455,0.7194,0.6618,0.6323,0.7291,0.8024,0.8139,0.6768
11460,0.7222,0.6777,0.6319,0.7652,0.7609,0.8411,0.6562
11465,0.7136,0.6635,0.6377,0.7545,0.7411,0.8391,0.6457
11470,0.7329,0.6901,0.6437,0.7655,0.7521,0.8715,0.6744
11475,0.726,0.6853,0.6256,0.766,0.7424,0.8624,0.674
11480,0.7253,0.6806,0.6362,0.7667,0.7551,0.8523,0.6611
11485,0.7215,0.6816,0.6176,0.7638,0.7404,0.8477,0.6779
11490,0.712,0.6751,0.6072,0.758,0.7363,0.8259,0.6692
11495,0.7039,0.67,0.597,0.7556,0.7264,0.8082,0.6662
11500,0.7192,0.6567,0.6376,0.7647,0.7692,0.8406,0.6461
11505,0.6882,0.6105,0.6456,0.7292,0.7712,0.7735,0.5993
11510,0.6909,0.6253,0.6296,0.7099,0.7832,0.7883,0.6095
11515,0.7067,0.647,0.6377,0.7464,0.7511,0.813,0.6453
11520,0.7311,0.6913,0.653,0.8011,0.7644,0.8168,0.6597
11525,0.7197,0.6679,0.6526,0.8072,0.7257,0.8046,0.6603
11530,0.7212,0.7,0.6473,0.8098,0.7237,0.808,0.6382
11535,0.7152,0.6871,0.6369,0.8016,0.7249,0.8115,0.6291
11540,0.7267,0.699,0.648,0.8071,0.7242,0.828,0.654
11545,0.7218,0.6973,0.6496,0.8123,0.7204,0.809,0.6425
11550,0.7253,0.7042,0.6487,0.8052,0.7327,0.8165,0.6445
11555,0.7236,0.6984,0.6455,0.8006,0.7318,0.8159,0.6491
11560,0.7291,0.7032,0.6488,0.8103,0.7321,0.8218,0.6583
11565,0.7278,0.7037,0.6501,0.8061,0.7295,0.8266,0.6511
11570,0.7274,0.6955,0.6509,0.811,0.7345,0.8207,0.6517
11575,0.7379,0.7099,0.6401,0.8144,0.7341,0.852,0.6767
11580,0.7395,0.708,0.6549,0.8127,0.752,0.8433,0.6663
11585,0.7259,0.7027,0.6208,0.8021,0.7221,0.8298,0.6777
11590,0.7231,0.6799,0.6527,0.7819,0.7971,0.7907,0.6362
11595,0.7101,0.6678,0.6282,0.7478,0.7876,0.7964,0.6327
11600,0.6919,0.6468,0.6186,0.721,0.731,0.7822,0.6521
11605,0.6559,0.6052,0.5705,0.6744,0.6945,0.7554,0.6356
11610,0.656,0.5933,0.5928,0.662,0.7157,0.7631,0.6091
11615,0.6875,0.6219,0.6504,0.7167,0.7691,0.7697,0.5971
11620,0.7039,0.6396,0.6764,0.7333,0.7852,0.7847,0.6039
11625,0.6175,0.5821,0.5552,0.6999,0.6328,0.6454,0.5894
11630,0.6016,0.5667,0.4773,0.6599,0.5758,0.6529,0.6767
11635,0.6209,0.5717,0.4927,0.6555,0.6164,0.7092,0.6797
11640,0.6831,0.6127,0.5861,0.7002,0.7283,0.801,0.6701
11645,0.6545,0.5764,0.5506,0.6713,0.6876,0.7475,0.6935
11650,0.6327,0.5548,0.5325,0.6696,0.6594,0.6869,0.6932
11655,0.6386,0.5477,0.5575,0.6716,0.6519,0.7007,0.7024
11660,0.6625,0.5595,0.571,0.6808,0.6875,0.757,0.7195
11665,0.6552,0.5564,0.5726,0.6741,0.6621,0.7427,0.7232
11670,0.6661,0.5568,0.5983,0.6828,0.6804,0.7579,0.7203
11675,0.6697,0.5648,0.6142,0.6847,0.6888,0.7573,0.7086
11680,0.6817,0.5755,0.6296,0.7012,0.6869,0.7626,0.7345
11685,0.6547,0.5427,0.5973,0.6671,0.6561,0.7398,0.7251
11690,0.6578,0.5666,0.6139,0.6736,0.6804,0.7231,0.6892
11695,0.6741,0.5577,0.6593,0.7012,0.7051,0.7181,0.7032
11700,0.6931,0.5759,0.6566,0.7346,0.7147,0.7274,0.7493
11705,0.6644,0.5365,0.6044,0.725,0.6778,0.7089,0.7337
11710,0.6662,0.5453,0.6041,0.7476,0.6928,0.6877,0.7198
11715,0.6928,0.5954,0.6311,0.7387,0.7453,0.6773,0.7694
11720,0.7271,0.6227,0.6812,0.754,0.7613,0.7189,0.8243
11725,0.6704,0.5181,0.618,0.7414,0.6574,0.6997,0.7881
11730,0.6633,0.5007,0.6052,0.7448,0.6527,0.6726,0.804
11735,0.6783,0.5223,0.6432,0.7336,0.6772,0.6693,0.8241
11740,0.7271,0.6165,0.6735,0.7564,0.7507,0.6928,0.8729
11745,0.6986,0.5802,0.6408,0.7452,0.7126,0.6897,0.8233
11750,0.6862,0.5562,0.6254,0.767,0.6795,0.6827,0.8067
11755,0.7111,0.5996,0.6472,0.8274,0.6801,0.6793,0.833
11760,0.7365,0.6156,0.6641,0.8466,0.7286,0.6817,0.8827
11765,0.7185,0.5859,0.6475,0.8336,0.7087,0.6689,0.8664
11770,0.7249,0.6014,0.6631,0.8505,0.7192,0.6671,0.848
11775,0.7256,0.6033,0.6644,0.8499,0.7214,0.6815,0.8328
11780,0.7305,0.6137,0.6764,0.8457,0.7313,0.6958,0.82
11785,0.712,0.5966,0.6651,0.846,0.7088,0.6811,0.7748
11790,0.6693,0.575,0.6317,0.7627,0.6714,0.6699,0.7051
11795,0.6399,0.5727,0.6134,0.6867,0.6502,0.6661,0.65
11800,0.7181,0.6422,0.6661,0.8313,0.7171,0.6928,0.7588
11805,0.684,0.6197,0.6564,0.7591,0.6867,0.6672,0.7148
11810,0.6919,0.6231,0.6609,0.7764,0.691,0.6774,0.7224
11815,0.7116,0.6342,0.6754,0.8214,0.7048,0.672,0.7616
11820,0.7203,0.6282,0.6709,0.8469,0.7067,0.6669,0.8023
11825,0.6913,0.5843,0.6361,0.8323,0.6704,0.6389,0.7855
11830,0.6708,0.588,0.6074,0.8291,0.6247,0.6163,0.7591
11835,0.6746,0.6112,0.6299,0.8223,0.6297,0.604,0.7502
11840,0.6782,0.6347,0.6428,0.8064,0.631,0.591,0.7629
11845,0.6561,0.731,0.6814,0.7248,0.5991,0.5456,0.6547
11850,0.6514,0.7737,0.6896,0.6914,0.5866,0.537,0.6302
11855,0.6716,0.7893,0.7149,0.6964,0.6104,0.557,0.6616
11860,0.7024,0.875,0.7129,0.7141,0.621,0.5991,0.6923
11865,0.6539,0.8195,0.6352,0.6797,0.5987,0.5138,0.6766
11870,0.6148,0.7583,0.5698,0.6582,0.5901,0.4884,0.6241
11875,0.619,0.7956,0.5341,0.6687,0.5777,0.5136,0.6245
11880,0.6736,0.8269,0.643,0.6957,0.6334,0.5563,0.6865
11885,0.6487,0.7941,0.6695,0.6859,0.6019,0.5113,0.6296
11890,0.6492,0.7888,0.6907,0.6896,0.5936,0.4956,0.6365
11895,0.6702,0.7969,0.7331,0.677,0.6228,0.5286,0.6625
11900,0.7097,0.8323,0.7902,0.6887,0.6647,0.5535,0.7285
11905,0.7059,0.833,0.795,0.6838,0.6614,0.5487,0.7135
11910,0.7077,0.8491,0.7938,0.6808,0.6571,0.5566,0.7088
11915,0.7112,0.8574,0.8044,0.6799,0.6478,0.5669,0.711
11920,0.7164,0.8532,0.7971,0.7007,0.6651,0.5701,0.7125
11925,0.714,0.8516,0.763,0.7472,0.6538,0.5764,0.6918
11930,0.6987,0.821,0.7745,0.7261,0.6413,0.5635,0.6658
11935,0.7113,0.8448,0.7869,0.7056,0.6646,0.5681,0.698
11940,0.7031,0.8144,0.7907,0.66,0.6591,0.5679,0.7264
11945,0.6745,0.8007,0.7839,0.6237,0.6345,0.528,0.6761
11950,0.6803,0.8323,0.7675,0.6468,0.6517,0.5263,0.6573
11955,0.7083,0.8568,0.7776,0.7029,0.677,0.5589,0.6764
11960,0.7201,0.8637,0.8102,0.6858,0.6977,0.5613,0.7019
11965,0.7082,0.8156,0.7879,0.6792,0.7134,0.548,0.7047
11970,0.7087,0.7541,0.8113,0.6767,0.7256,0.5781,0.7063
11975,0.7192,0.732,0.8316,0.7308,0.7178,0.6285,0.6746
11980,0.7532,0.756,0.8435,0.8175,0.732,0.6735,0.6967
11985,0.7106,0.714,0.772,0.8452,0.677,0.6546,0.6008
11990,0.6869,0.67,0.7312,0.8517,0.6465,0.6504,0.5714
11995,0.6881,0.6507,0.7312,0.8556,0.6604,0.638,0.5924
12000,0.734,0.767,0.7857,0.8196,0.7016,0.6499,0.6804
12005,0.7127,0.7243,0.7578,0.8353,0.6764,0.6459,0.6366
12010,0.7107,0.7438,0.7565,0.8275,0.6686,0.6429,0.6246
12015,0.7228,0.7538,0.7594,0.8326,0.6849,0.6549,0.6509
12020,0.743,0.7835,0.7873,0.8162,0.7101,0.656,0.705
12025,0.7405,0.7808,0.7865,0.819,0.697,0.6563,0.7035
12030,0.7448,0.7759,0.801,0.8211,0.7172,0.6483,0.7055
12035,0.7455,0.7806,0.7966,0.821,0.7138,0.6505,0.7105
12040,0.7462,0.7803,0.8094,0.8168,0.7152,0.6467,0.7086
12045,0.7374,0.7986,0.7577,0.8186,0.7049,0.6358,0.7086
12050,0.7298,0.8013,0.7715,0.7956,0.6821,0.6396,0.6888
12055,0.7393,0.7635,0.8491,0.7724,0.7194,0.6051,0.7262
12060,0.7515,0.813,0.8274,0.7928,0.7116,0.6424,0.7215
12065,0.7438,0.847,0.8293,0.7421,0.7133,0.6033,0.7279
12070,0.7136,0.8175,0.8013,0.703,0.6921,0.5592,0.7082
12075,0.7159,0.8245,0.7807,0.7028,0.7035,0.5571,0.7269
12080,0.7321,0.8518,0.8128,0.7226,0.699,0.5869,0.7194
12085,0.6377,0.6958,0.7301,0.676,0.5766,0.552,0.596
12090,0.6047,0.6452,0.7162,0.6505,0.5524,0.5083,0.5558
12095,0.6524,0.7505,0.75,0.6543,0.6103,0.5488,0.6008
12100,0.7199,0.8301,0.8318,0.6801,0.6933,0.5929,0.6912
12105,0.6865,0.8298,0.8204,0.6344,0.6566,0.5434,0.6345
12110,0.6438,0.7495,0.7394,0.6112,0.6259,0.5324,0.6045
12115,0.6771,0.7445,0.7681,0.6238,0.6664,0.6221,0.6378
12120,0.7054,0.7414,0.7985,0.6486,0.7148,0.695,0.6343
12125,0.6222,0.5713,0.7458,0.5923,0.62,0.645,0.5591
12130,0.5878,0.5406,0.7179,0.5647,0.5773,0.5984,0.5277
12135,0.6269,0.6602,0.7954,0.5881,0.5953,0.575,0.5475
12140,0.6514,0.7334,0.8182,0.5585,0.6373,0.6123,0.5489
12145,0.6227,0.7006,0.8211,0.5537,0.5742,0.5566,0.5301
12150,0.5943,0.6648,0.7716,0.5314,0.5495,0.5375,0.5111
12155,0.5891,0.6765,0.7806,0.4942,0.5478,0.5388,0.4964
12160,0.6034,0.6784,0.8058,0.4913,0.5792,0.5753,0.4907
12165,0.5919,0.673,0.7782,0.4781,0.5613,0.5636,0.4976
12170,0.5864,0.6714,0.7487,0.4803,0.5575,0.5594,0.5011
12175,0.5969,0.6876,0.7667,0.4927,0.5683,0.5619,0.5042
12180,0.5922,0.6735,0.751,0.5,0.5641,0.5662,0.4983
12185,0.5983,0.6886,0.7436,0.4989,0.5766,0.563,0.5193
12190,0.5961,0.6845,0.7361,0.4958,0.5773,0.5663,0.5163
12195,0.601,0.6705,0.7539,0.5068,0.5847,0.5625,0.5276
12200,0.6022,0.666,0.7663,0.5126,0.5897,0.5552,0.5232
12205,0.6002,0.6689,0.7567,0.5133,0.5877,0.5434,0.5309
12210,0.607,0.6854,0.7634,0.5187,0.5881,0.5483,0.538
12215,0.609,0.6917,0.7687,0.5211,0.5864,0.5484,0.5375
12220,0.6163,0.694,0.7855,0.5267,0.5906,0.5535,0.5476
12225,0.6225,0.7032,0.8003,0.5296,0.5967,0.5558,0.5495
12230,0.6262,0.7087,0.796,0.533,0.6015,0.56,0.5579
12235,0.6272,0.7009,0.8016,0.5401,0.6009,0.5592,0.5605
12240,0.628,0.7086,0.7984,0.5433,0.5981,0.5558,0.5637
12245,0.6253,0.6855,0.7978,0.5449,0.6003,0.5566,0.567
12250,0.6268,0.6952,0.7984,0.5435,0.601,0.5553,0.5672
12255,0.6294,0.7097,0.7987,0.5436,0.5996,0.5572,0.5677
12260,0.6305,0.713,0.8022,0.544,0.6011,0.5572,0.5657
12265,0.6328,0.7203,0.7941,0.5493,0.5998,0.5628,0.5708
12270,0.633,0.7194,0.7917,0.5489,0.6011,0.563,0.5742
12275,0.634,0.7188,0.7903,0.5483,0.6036,0.5684,0.5744
12280,0.6315,0.7125,0.792,0.5467,0.6021,0.5605,0.5752
12285,0.6285,0.7043,0.7885,0.5491,0.5978,0.5607,0.5706
12290,0.6281,0.7013,0.7898,0.5581,0.5984,0.5629,0.558
12295,0.6251,0.6877,0.7883,0.5459,0.5949,0.5745,0.5596
12300,0.6296,0.7119,0.7812,0.5492,0.6097,0.569,0.5568
12305,0.6327,0.7131,0.7518,0.5673,0.6188,0.568,0.5774
12310,0.6242,0.6132,0.7484,0.5741,0.6373,0.5704,0.6015
12315,0.6703,0.7235,0.8195,0.6017,0.6574,0.5973,0.6225
12320,0.6895,0.753,0.8958,0.577,0.6901,0.6289,0.5921
12325,0.6601,0.7395,0.7721,0.528,0.7136,0.6464,0.561
12330,0.6365,0.6799,0.7121,0.494,0.7327,0.6667,0.5339
12335,0.6604,0.6751,0.7095,0.5166,0.7892,0.7353,0.5367
12340,0.6677,0.6905,0.7095,0.5311,0.7774,0.7112,0.5868
12345,0.6135,0.6,0.6902,0.5278,0.7154,0.6144,0.5332
12350,0.6013,0.5664,0.6294,0.5217,0.732,0.5793,0.5788
12355,0.6343,0.5873,0.5928,0.5146,0.7641,0.6921,0.6545
12360,0.6773,0.66,0.6222,0.5671,0.8065,0.7322,0.6757
12365,0.6664,0.6705,0.6206,0.5647,0.7357,0.7204,0.6864
12370,0.6514,0.6397,0.5962,0.564,0.7198,0.7171,0.6715
12375,0.6694,0.6469,0.6108,0.6047,0.7686,0.7081,0.6773
12380,0.6953,0.653,0.6149,0.6708,0.8067,0.7321,0.6943
12385,0.7007,0.6294,0.6188,0.7493,0.7985,0.6972,0.7112
12390,0.6848,0.5984,0.618,0.7955,0.7933,0.6303,0.6729
12395,0.6794,0.5726,0.6146,0.8223,0.7712,0.6126,0.6834
12400,0.7277,0.6343,0.6597,0.8349,0.7669,0.6595,0.811
12405,0.707,0.6106,0.6359,0.8271,0.7648,0.6146,0.789
12410,0.6942,0.6235,0.58,0.7513,0.765,0.6385,0.8068
12415,0.7117,0.6409,0.5992,0.7522,0.7777,0.6747,0.8257
12420,0.7424,0.718,0.6479,0.7506,0.7939,0.7195,0.8248
12425,0.7358,0.7101,0.6467,0.7271,0.7853,0.7115,0.8341
12430,0.7409,0.7159,0.6519,0.7367,0.7869,0.7196,0.8343
12435,0.7466,0.7312,0.665,0.7181,0.8177,0.7155,0.832
12440,0.7643,0.7448,0.6811,0.7442,0.8403,0.731,0.8444
12445,0.7575,0.7456,0.6731,0.7369,0.8294,0.7187,0.8412
12450,0.7568,0.7381,0.6728,0.7354,0.8357,0.7093,0.8497
12455,0.751,0.741,0.6682,0.719,0.8282,0.7078,0.8417
12460,0.7457,0.7315,0.6678,0.7181,0.8268,0.6943,0.8356
12465,0.7482,0.7255,0.6742,0.727,0.8222,0.6978,0.8427
12470,0.7365,0.72,0.6583,0.7094,0.7925,0.6949,0.844
12475,0.7509,0.7425,0.6741,0.7464,0.8078,0.6912,0.8434
12480,0.7491,0.7323,0.668,0.7453,0.8092,0.6966,0.843
12485,0.7564,0.7398,0.673,0.7536,0.8042,0.7066,0.861
12490,0.7573,0.7376,0.6793,0.7641,0.8052,0.7093,0.848
12495,0.7615,0.7386,0.6764,0.7733,0.7987,0.7207,0.8612
12500,0.7659,0.7341,0.6832,0.7978,0.8129,0.7187,0.8489
12505,0.7627,0.7396,0.6771,0.7942,0.8062,0.7156,0.8437
12510,0.7654,0.7412,0.6763,0.7883,0.8086,0.7204,0.8578
12515,0.7667,0.744,0.6849,0.7965,0.809,0.7172,0.849
12520,0.7666,0.7423,0.6805,0.7926,0.8097,0.7198,0.8547
12525,0.7659,0.7458,0.6785,0.7962,0.8118,0.712,0.8513
12530,0.762,0.7331,0.6777,0.7877,0.7887,0.7226,0.8619
12535,0.7696,0.749,0.6829,0.8039,0.8044,0.7288,0.8483
12540,0.766,0.7388,0.6778,0.8112,0.8015,0.7206,0.8463
12545,0.7657,0.737,0.6801,0.8108,0.7942,0.7251,0.847
12550,0.7667,0.7457,0.6784,0.8021,0.8025,0.7211,0.8502
12555,0.769,0.7467,0.6761,0.8095,0.7997,0.726,0.8561
12560,0.771,0.7618,0.6799,0.7898,0.8019,0.7299,0.8628
12565,0.7736,0.7522,0.6818,0.7923,0.8115,0.7284,0.875
12570,0.7717,0.7525,0.6872,0.7976,0.8097,0.7242,0.8587
12575,0.7713,0.7503,0.6814,0.7969,0.8072,0.7277,0.864
12580,0.7694,0.7458,0.681,0.7958,0.8098,0.7299,0.8539
12585,0.7717,0.7511,0.6786,0.8012,0.8108,0.7328,0.8558
12590,0.7683,0.7429,0.6766,0.801,0.8025,0.7317,0.8554
12595,0.7674,0.7437,0.673,0.7973,0.8093,0.7227,0.8585
12600,0.7716,0.7481,0.6801,0.7982,0.8036,0.735,0.8648
12605,0.7673,0.7377,0.6869,0.8074,0.7865,0.7395,0.8461
12610,0.7566,0.7327,0.6741,0.809,0.7722,0.7274,0.8242
12615,0.7585,0.736,0.6727,0.7975,0.77,0.7202,0.8546
12620,0.7531,0.7269,0.6581,0.7955,0.7618,0.7159,0.8605
12625,0.7312,0.6825,0.6279,0.8049,0.7393,0.6931,0.8395
12630,0.7075,0.6827,0.5872,0.7708,0.722,0.6671,0.8153
12635,0.6974,0.6474,0.5988,0.7698,0.6916,0.6748,0.8018
12640,0.6903,0.6475,0.6267,0.7702,0.693,0.6268,0.7773
12645,0.6384,0.5823,0.5723,0.7422,0.6505,0.5625,0.7208
12650,0.6057,0.5375,0.5185,0.7057,0.6208,0.5305,0.721
12655,0.6453,0.568,0.5235,0.781,0.6355,0.5708,0.7931
12660,0.6554,0.5727,0.5372,0.7952,0.6472,0.5772,0.8026
12665,0.6393,0.5461,0.5267,0.814,0.6102,0.5498,0.789
12670,0.6152,0.5262,0.5053,0.7845,0.5821,0.5356,0.7577
12675,0.614,0.5254,0.5001,0.7745,0.5842,0.5353,0.7644
12680,0.6189,0.5305,0.5018,0.7647,0.5967,0.5354,0.7841
12685,0.6048,0.5233,0.4899,0.7174,0.5889,0.5265,0.7827
12690,0.5895,0.5186,0.4884,0.675,0.5802,0.5262,0.7489
12695,0.5923,0.5165,0.4902,0.7019,0.5808,0.5187,0.7456
12700,0.6002,0.5088,0.4948,0.7251,0.594,0.5156,0.7632
12705,0.597,0.5095,0.4968,0.7259,0.5904,0.5097,0.75
12710,0.5902,0.4998,0.4951,0.7083,0.5908,0.5072,0.7398
12715,0.5879,0.5112,0.4988,0.6857,0.5898,0.5113,0.7305
12720,0.5915,0.5203,0.5189,0.6871,0.5916,0.4936,0.7376
12725,0.5754,0.5045,0.5086,0.6627,0.5795,0.4777,0.7192
12730,0.5671,0.4899,0.4908,0.665,0.5719,0.4724,0.7126
12735,0.5614,0.4804,0.474,0.6678,0.5666,0.4543,0.7253
12740,0.5511,0.4674,0.456,0.6648,0.5567,0.4468,0.7146
12745,0.5487,0.4503,0.446,0.686,0.5504,0.4561,0.7034
12750,0.5384,0.4291,0.4407,0.701,0.5328,0.4429,0.6842
12755,0.5353,0.4252,0.4399,0.6931,0.5406,0.4399,0.6728
12760,0.5413,0.4377,0.4427,0.6874,0.553,0.4389,0.6884
12765,0.539,0.4366,0.4321,0.6718,0.5601,0.4583,0.675
12770,0.5389,0.4305,0.4346,0.6819,0.5633,0.4619,0.6611
12775,0.5325,0.4133,0.4421,0.6671,0.5614,0.4682,0.6429
12780,0.519,0.4146,0.4509,0.5901,0.5661,0.4564,0.6356
12785,0.4901,0.3836,0.4224,0.5614,0.5516,0.4346,0.5867
12790,0.4947,0.3804,0.4153,0.5542,0.5793,0.4682,0.5707
12795,0.51,0.3903,0.4224,0.5655,0.6023,0.4937,0.5858
12800,0.5287,0.419,0.4342,0.5626,0.6211,0.5099,0.6256
12805,0.5174,0.4084,0.4212,0.5368,0.6128,0.5162,0.6092
12810,0.5069,0.3932,0.4069,0.5223,0.6166,0.5244,0.5779
12815,0.5111,0.395,0.407,0.519,0.6399,0.5461,0.5597
12820,0.5151,0.4009,0.41,0.4974,0.664,0.5647,0.5537
12825,0.4832,0.3608,0.3821,0.4746,0.6346,0.5315,0.5158
12830,0.469,0.3463,0.3796,0.4376,0.6288,0.5142,0.5071
12835,0.479,0.375,0.4104,0.4329,0.6271,0.5109,0.5178
12840,0.4941,0.4083,0.4077,0.4921,0.6155,0.5186,0.5224
12845,0.487,0.415,0.4065,0.5039,0.5883,0.5094,0.4988
12850,0.493,0.4257,0.3958,0.5163,0.588,0.5254,0.5067
12855,0.5191,0.4537,0.4143,0.5666,0.5956,0.527,0.5571
12860,0.5475,0.4714,0.4507,0.6121,0.6047,0.5286,0.6178
12865,0.5678,0.4974,0.4619,0.6713,0.5904,0.5366,0.6493
12870,0.5698,0.5035,0.4438,0.6964,0.5909,0.5273,0.657
12875,0.6015,0.512,0.4721,0.7055,0.6422,0.5671,0.7099
12880,0.6206,0.5231,0.4801,0.7129,0.6695,0.6015,0.7367
12885,0.5914,0.5044,0.4528,0.692,0.6294,0.5716,0.6984
12890,0.5651,0.4923,0.4252,0.6593,0.5827,0.5624,0.6687
12895,0.5766,0.493,0.4199,0.6825,0.5841,0.5668,0.7132
12900,0.6115,0.51,0.4611,0.7235,0.6348,0.5867,0.7528
12905,0.6207,0.535,0.4852,0.7123,0.6397,0.5942,0.7575
12910,0.6384,0.5724,0.4947,0.7184,0.6557,0.6086,0.7806
12915,0.6535,0.5937,0.4868,0.7533,0.6797,0.6152,0.7921
12920,0.6716,0.6185,0.5013,0.7606,0.6899,0.6449,0.8148
12925,0.6665,0.6352,0.4889,0.7493,0.7045,0.6275,0.7936
12930,0.6618,0.6355,0.5064,0.7384,0.7074,0.6138,0.7695
12935,0.673,0.6307,0.5214,0.7486,0.7156,0.6293,0.7928
12940,0.6836,0.6228,0.5172,0.7417,0.7288,0.6457,0.8453
12945,0.6574,0.6274,0.5189,0.7091,0.6745,0.6033,0.8114
12950,0.6342,0.5823,0.5162,0.6866,0.6376,0.597,0.7854
12955,0.6723,0.5991,0.5229,0.7334,0.6909,0.6336,0.8537
12960,0.6855,0.6399,0.5113,0.7603,0.7108,0.6459,0.845
12965,0.6789,0.643,0.519,0.7466,0.6951,0.6427,0.827
12970,0.6844,0.6431,0.5111,0.7576,0.7135,0.6488,0.832
12975,0.687,0.6458,0.524,0.7549,0.7124,0.6462,0.8387
12980,0.6852,0.6453,0.5154,0.7508,0.7078,0.6526,0.8393
12985,0.6876,0.6542,0.5192,0.7555,0.7073,0.6513,0.8379
12990,0.6866,0.6495,0.5234,0.7458,0.6946,0.6526,0.8537
12995,0.6915,0.641,0.5303,0.7412,0.7126,0.6644,0.8596
